nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,crystal_system,a,b,c,alpha,beta,gamma,element_1,element_2,element_3,atomic_num1,atomic_num2,atomic_num3,element_1_group_number,element_1_row_number,element_1_electronegativity,element_1_atomic_radius,element_2_group_number,element_2_row_number,element_2_electronegativity,element_2_atomic_radius,element_3_group_number,element_3_row_number,element_3_electronegativity,element_3_atomic_radius,element_1_atomic_radius_calculated,element_1_van_der_waals_radius,element_1_mendeleev_no,element_1_molar_volume,element_1_electron_affinity,element_1_first_ionization_energy,element_1_coefficient_of_linear_thermal_expansion,element_1_density_of_solid,element_1_boiling_point,element_1_melting_point,element_1_thermal_conductivity,element_2_atomic_radius_calculated,element_2_van_der_waals_radius,element_2_mendeleev_no,element_2_molar_volume,element_2_electron_affinity,element_2_first_ionization_energy,element_2_coefficient_of_linear_thermal_expansion,element_2_density_of_solid,element_2_boiling_point,element_2_melting_point,element_2_thermal_conductivity,element_3_atomic_radius_calculated,element_3_van_der_waals_radius,element_3_mendeleev_no,element_3_molar_volume,element_3_electron_affinity,element_3_first_ionization_energy,element_3_coefficient_of_linear_thermal_expansion,element_3_density_of_solid,element_3_boiling_point,element_3_melting_point,element_3_thermal_conductivity,element_1_ionic_radius,element_2_ionic_radius,element_3_ionic_radius,element_1_avg_ionic_radius,element_2_avg_ionic_radius,element_3_avg_ionic_radius,element_1_covalent_radius,element_1_fusion_heat,element_1_atomic_mass,element_1_specific_heat,element_1_evaporation_heat,element_1_dipole_polarizability,element_1_density,element_2_covalent_radius,element_2_fusion_heat,element_2_atomic_mass,element_2_specific_heat,element_2_evaporation_heat,element_2_dipole_polarizability,element_2_density,element_3_covalent_radius,element_3_fusion_heat,element_3_atomic_mass,element_3_specific_heat,element_3_evaporation_heat,element_3_dipole_polarizability,element_3_density
5,Cr-O-Rb,61.486287631130566,5.008711280005005,12.297257526226113,-6.653205036,-1.5551304939999995,False,0.0,,,1.95396095,False,True,True,FiM,0.9996848,0.016258662516711427,0.9996848,Cubic,3.94693,3.94693,3.94693,90.0,90.0,90.0,Cr,O,Rb,24,8,37,6,4,1.66,1.4,16,2,3.44,0.6,1,5,0.82,2.35,1.66,2.06,57.0,7.23,0.6758412,6.76651,4.9e-06,7140.0,2944.0,2180.0,94.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,{2: 0.94},{-2: 1.26},{1: 1.66},0.94,1.26,1.66,122.0,21.0,51.9961,0.449,342.0,83.0,7.15,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Br-Cu-Rb,136.14377431777643,4.741269884208399,27.228754863555288,-3.198902856000001,-1.2511377095000007,False,0.0,,,1.05113936,False,True,True,FM,0.2634764,0.0019352805614527289,0.2634764,Cubic,5.146886029768255,5.153862302056752,5.132402376258366,90.0134816168938,90.0583195903221,90.02353057428243,Br,Cu,Rb,35,29,37,17,4,2.96,1.15,11,4,1.9,1.35,1,5,0.82,2.35,0.94,1.85,98.0,19.78,3.3635883,11.81381,,,332.0,265.8,0.12,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{3: 0.73, 5: 0.45, 7: 0.53, -1: 1.82}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.8825000000000001,0.82,1.66,113.99999999999999,10.57,79.904,0.474,29.56,21.0,3.1028,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Cl-Cu-Rb,243.80084804014547,3.478712353594448,24.380084804014547,-3.6097855119999993,-1.4847153674999993,False,0.0,0.8628,0.8628,0.86852317,False,True,False,NM,0.0,0.0,0.0,Tetragonal,6.936351627585535,6.936351627585535,6.936351627585535,117.60990333182423,117.60990333182423,94.19215198372575,Cl,Cu,Rb,17,29,37,17,3,3.16,1.0,11,4,1.9,1.35,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.7799999999999999,0.82,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Cl-Cu-Rb,518.1287961724032,3.2737536618669387,25.90643980862016,-3.6106727679999993,-1.4856026234999995,True,0.18589999999999995,0.6526,0.4667,0.55612016,True,False,True,FM,3.8882162,0.007504342991016132,0.97205405,Orthorhombic,6.22716955,7.04645449,11.80800118,90.0,90.0,90.0,Cl,Cu,Rb,17,29,37,17,3,3.16,1.0,11,4,1.9,1.35,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.7799999999999999,0.82,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Cl-Cu-Rb,536.5859699252209,3.1611449774292484,26.829298496261043,-3.5875147839999997,-1.4624446395,False,0.0,,,0.59734177,False,True,True,FM,3.9999218,0.007454391326253709,0.99998045,Monoclinic,6.992945,7.037086206139939,12.565442494125426,90.53775335888821,90.0,119.79272299375367,Cl,Cu,Rb,17,29,37,17,3,3.16,1.0,11,4,1.9,1.35,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.7799999999999999,0.82,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Cl-Cu-Rb,257.94474002645865,3.2879640104584484,25.794474002645863,-3.559780761,-1.4347106164999999,False,0.0,,,0.8918339,False,True,True,FM,1.9991049,0.007750128573255428,0.99955245,Hexagonal,7.060612555758602,7.060612555758602,5.974634,90.0,90.0,120.00000520757827,Cl,Cu,Rb,17,29,37,17,3,3.16,1.0,11,4,1.9,1.35,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.7799999999999999,0.82,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Cl-Cu-Rb,538.9989995212916,3.1469929355984063,26.94994997606458,-3.5878744475,-1.462804303,False,0.3274,0.8687,0.5413,0.58275886,False,False,True,FM,3.9998867,0.007420953848805791,0.999971675,Monoclinic,7.048828326233871,7.048828326233871,12.58885774502123,89.36597371970689,89.36597371970689,59.51852064510819,Cl,Cu,Rb,17,29,37,17,3,3.16,1.0,11,4,1.9,1.35,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},0.7799999999999999,0.82,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Cu-F-Rb,67.41884646593466,5.07404125766559,13.483769293186933,-4.469908134999995,-2.3070726059999958,False,0.0,,,0.56870921,False,True,True,FM,0.9999962,0.014832591366054849,0.9999962,Cubic,4.06660228,4.07169097,4.07169097,90.0,90.0,90.0,Cu,F,Rb,29,9,37,11,4,1.9,1.35,17,2,3.98,0.5,1,5,0.82,2.35,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,0.42,1.47,102.0,11.2,3.401189824,17.42282,,,85.03,53.53,0.0277,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{1: 0.91, 2: 0.87, 3: 0.68}","{7: 0.22, -1: 1.19}",{1: 1.66},0.82,0.705,1.66,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,64.0,0.51,18.998403163,0.824,6.54,3.74,0.001553,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Cu-F-Rb,141.6246984801055,4.8308806611218085,14.16246984801055,-4.501472441999996,-2.338636912999996,True,0.0,,,0.22752804,False,True,True,AFM,0.0,0.0,0.0,Tetragonal,5.787292199146458,5.78540738503452,5.785407800605913,94.27056081482041,117.5560464894864,117.55605971748506,Cu,F,Rb,29,9,37,11,4,1.9,1.35,17,2,3.98,0.5,1,5,0.82,2.35,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,0.42,1.47,102.0,11.2,3.401189824,17.42282,,,85.03,53.53,0.0277,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{1: 0.91, 2: 0.87, 3: 0.68}","{7: 0.22, -1: 1.19}",{1: 1.66},0.82,0.705,1.66,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,64.0,0.51,18.998403163,0.824,6.54,3.74,0.001553,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Cu-O-Rb,66.23687800780135,4.939032944011462,13.24737560156027,-4.643878798,-0.6565724159999995,False,0.0,,,0.88038256,False,True,True,FM,2.175724,0.03284762303778485,2.175724,Cubic,4.046069,4.046069,4.046069,90.0,90.0,90.0,Cu,O,Rb,29,8,37,11,4,1.9,1.35,16,2,3.44,0.6,1,5,0.82,2.35,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{1: 0.91, 2: 0.87, 3: 0.68}",{-2: 1.26},{1: 1.66},0.82,1.26,1.66,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Cu-Rb-S,114.99286581277347,3.540904811756387,22.998573162554695,-3.916825926,-0.417862036999999,False,0.0,,,3.11272934,False,True,False,NM,0.029464,0.000256224590906118,0.029464,Orthorhombic,4.181384,3.480629,7.901201,90.0,90.0,90.0,Cu,Rb,S,29,37,16,11,4,1.9,1.35,1,5,0.82,2.35,16,3,2.58,1.0,1.45,1.96,72.0,7.11,1.235784,7.72638,1.65e-05,8920.0,3200.0,1357.77,400.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,0.88,1.8,94.0,15.53,2.077104512,10.36001,,1960.0,717.87,388.36,0.205,"{1: 0.91, 2: 0.87, 3: 0.68}",{1: 1.66},"{4: 0.51, 6: 0.43, -2: 1.7}",0.82,1.66,0.8799999999999999,112.00000000000001,13.01,63.546,0.385,304.6,46.5,8.96,210.0,2.2,85.4678,0.363,75.8,319.8,1.53,103.0,1.23,32.06,0.708,10.5,19.4,2.07
20,Br-Dy-Rb,713.9981998680418,4.536769756794013,35.69990999340209,-3.9840355315000004,-1.9324366133333328,False,0.0,3.6995,3.7193,3.70174339,False,True,False,NM,0.0735224,0.0001029728086339547,0.0183806,Orthorhombic,7.700161,8.235993,11.258521,90.0,90.0,90.0,Br,Dy,Rb,35,66,37,17,4,2.96,1.15,3,6,1.22,1.75,1,5,0.82,2.35,0.94,1.85,98.0,19.78,3.3635883,11.81381,,,332.0,265.8,0.12,2.28,2.31,24.0,19.01,0.352,5.93905,9.9e-06,8551.0,2840.0,1680.0,11.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{3: 0.73, 5: 0.45, 7: 0.53, -1: 1.82}","{2: 1.21, 3: 1.052}",{1: 1.66},0.8825000000000001,1.131,1.66,113.99999999999999,10.57,79.904,0.474,29.56,21.0,3.1028,167.0,,162.5,0.173,291.0,163.0,8.55,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Dy-I-Rb,419.80303308955274,4.973521520125187,41.98030330895527,-3.4962963970000005,-1.4924946668333328,False,0.0,4.6326,4.6528,4.64074958,False,True,True,FM,0.9605605,0.002288121867368911,0.48028025,Orthorhombic,8.283960585009865,8.283960585009865,11.75734,90.0,90.0,148.6470907432236,Dy,I,Rb,66,53,37,3,6,1.22,1.75,17,5,2.66,1.4,1,5,0.82,2.35,2.28,2.31,24.0,19.01,0.352,5.93905,9.9e-06,8551.0,2840.0,1680.0,11.0,1.15,1.98,97.0,25.72,3.05905238,10.45126,,4940.0,457.4,386.85,0.449,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{2: 1.21, 3: 1.052}","{5: 1.09, 7: 0.67, -1: 2.06}",{1: 1.66},1.131,1.2733333333333334,1.66,167.0,,162.5,0.173,291.0,163.0,8.55,133.0,15.52,126.90447,0.214,41.95,32.9,4.933,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Dy-I-Rb,860.5167772884139,4.852664060458937,43.02583886442069,-3.4674868895000004,-1.4636851593333327,False,0.0,,,4.3955909,False,True,True,FM,1.8566759,0.002157628937637447,0.464168975,Orthorhombic,8.229636,8.726612,11.982103,90.0,90.0,90.0,Dy,I,Rb,66,53,37,3,6,1.22,1.75,17,5,2.66,1.4,1,5,0.82,2.35,2.28,2.31,24.0,19.01,0.352,5.93905,9.9e-06,8551.0,2840.0,1680.0,11.0,1.15,1.98,97.0,25.72,3.05905238,10.45126,,4940.0,457.4,386.85,0.449,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{2: 1.21, 3: 1.052}","{5: 1.09, 7: 0.67, -1: 2.06}",{1: 1.66},1.131,1.2733333333333334,1.66,167.0,,162.5,0.173,291.0,163.0,8.55,133.0,15.52,126.90447,0.214,41.95,32.9,4.933,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Dy-O-Rb,92.29319774023979,5.325019800143493,18.45863954804796,-6.374110226,-2.282970072333332,False,0.0,,,-0.3284417,False,True,True,FiM,1.9958478,0.021625080166984084,1.9958478,Cubic,4.519148,4.519148,4.519148,90.0,90.0,90.0,Dy,O,Rb,66,8,37,3,6,1.22,1.75,16,2,3.44,0.6,1,5,0.82,2.35,2.28,2.31,24.0,19.01,0.352,5.93905,9.9e-06,8551.0,2840.0,1680.0,11.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{2: 1.21, 3: 1.052}",{-2: 1.26},{1: 1.66},1.131,1.26,1.66,167.0,,162.5,0.173,291.0,163.0,8.55,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Er-O-Rb,90.77570949035696,5.501092898164923,18.155141898071392,-6.397034038,-2.3160252279999995,False,0.0,,,-0.35430553,False,True,True,FiM,1.9955363,0.021983152885320982,1.9955363,Cubic,4.494243,4.494243,4.494243,90.0,90.0,90.0,Er,O,Rb,68,8,37,3,6,1.24,1.75,16,2,3.44,0.6,1,5,0.82,2.35,2.26,2.29,22.0,18.46,0.312,6.1077,1.22e-05,9066.0,3141.0,1802.0,15.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,{3: 1.03},{-2: 1.26},{1: 1.66},1.03,1.26,1.66,165.0,,167.259,0.168,317.0,150.0,9.07,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Cl-Eu-Rb,180.92054600923964,3.1554075351315394,36.18410920184793,-5.910670828,-2.5478196345000015,False,0.4541999999999997,2.9892,2.535,2.64667952,True,False,True,FM,6.9977156,0.038678390897862014,6.9977156,Cubic,5.655825,5.655825,5.655825,90.0,90.0,90.0,Cl,Eu,Rb,17,63,37,17,3,3.16,1.0,3,6,1.2,1.85,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,2.31,2.35,18.0,28.97,0.11613,5.670385,3.5e-05,5244.0,1800.0,1099.0,14.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{2: 1.31, 3: 1.087}",{1: 1.66},0.7799999999999999,1.1985000000000001,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,168.0,,151.964,0.182,176.0,184.0,5.24,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Cl-Fe-Rb,119.83206666721149,3.432042115548971,23.966413333442297,-4.547405425999999,-1.5481723734999988,False,0.0,,,2.23733563,False,True,True,FM,4.0000018,0.033380061875328416,4.0000018,Cubic,4.93010805,4.93013288,4.93012564,90.0,90.0,90.0,Cl,Fe,Rb,17,26,37,17,3,3.16,1.0,8,4,1.83,1.4,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.56,2.04,61.0,7.09,0.15323634,7.9024681,1.18e-05,7874.0,3134.0,1811.0,80.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{2: 0.92, 3: 0.785}",{1: 1.66},0.7799999999999999,0.8525,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,115.99999999999999,13.8,55.845,0.449,340.0,62.0,7.87,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Cl-Fe-Rb,247.76650425325687,3.319808711307963,24.776650425325688,-4.515008522,-1.5157754694999994,False,0.36019999999999985,3.4048,3.0446,3.02655575,False,False,True,FM,8.0,0.032288464593352474,4.0,Hexagonal,6.979655648673865,6.979655648673865,5.872783,90.0,90.0,119.99999666981421,Cl,Fe,Rb,17,26,37,17,3,3.16,1.0,8,4,1.83,1.4,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.56,2.04,61.0,7.09,0.15323634,7.9024681,1.18e-05,7874.0,3134.0,1811.0,80.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{2: 0.92, 3: 0.785}",{1: 1.66},0.7799999999999999,0.8525,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,115.99999999999999,13.8,55.845,0.449,340.0,62.0,7.87,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,F-Fe-Rb,75.18858462943221,4.379630216254737,15.037716925886443,-5.528833986,-2.491835549,False,0.0,,,3.28820737,False,True,True,FM,4.0002245,0.05320255088874397,4.0002245,Cubic,4.220695,4.220695,4.220695,90.0,90.0,90.0,F,Fe,Rb,9,26,37,17,2,3.98,0.5,8,4,1.83,1.4,1,5,0.82,2.35,0.42,1.47,102.0,11.2,3.401189824,17.42282,,,85.03,53.53,0.0277,1.56,2.04,61.0,7.09,0.15323634,7.9024681,1.18e-05,7874.0,3134.0,1811.0,80.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{7: 0.22, -1: 1.19}","{2: 0.92, 3: 0.785}",{1: 1.66},0.705,0.8525,1.66,64.0,0.51,18.998403163,0.824,6.54,3.74,0.001553,115.99999999999999,13.8,55.845,0.449,340.0,62.0,7.87,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Fe-O-Rb,66.20594225067894,4.74818876599991,13.24118845013579,-6.023394786,-1.1619254959999992,False,0.0,,,0.87392179,False,True,True,FM,5.4673062,0.0825802943684248,5.4673062,Cubic,4.045439,4.045439,4.045439,90.0,90.0,90.0,Fe,O,Rb,26,8,37,8,4,1.83,1.4,16,2,3.44,0.6,1,5,0.82,2.35,1.56,2.04,61.0,7.09,0.15323634,7.9024681,1.18e-05,7874.0,3134.0,1811.0,80.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{2: 0.92, 3: 0.785}",{-2: 1.26},{1: 1.66},0.8525,1.26,1.66,115.99999999999999,13.8,55.845,0.449,340.0,62.0,7.87,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
5,Gd-O-Rb,89.4388218566224,5.397491439003579,17.88776437132448,-8.289154804,-2.306465308,False,0.0,,,-0.06492157,False,True,True,FiM,5.003271,0.055940707806064846,5.003271,Cubic,4.472071,4.472071,4.472071,90.0,90.0,90.0,Gd,O,Rb,64,8,37,3,6,1.2,1.8,16,2,3.44,0.6,1,5,0.82,2.35,2.33,2.34,27.0,19.9,0.137,6.1498,9.4e-06,7901.0,3523.0,1585.0,11.0,0.48,1.52,101.0,17.36,1.4611053,13.618055,,,90.2,54.8,0.02658,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,{3: 1.075},{-2: 1.26},{1: 1.66},1.075,1.26,1.66,169.0,,157.25,0.236,398.0,158.0,7.9,63.0,,15.999,0.918,,5.3,0.0013080000000000001,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Br-Ge-Rb,359.3295999849223,3.6768210545121667,35.93295999849223,-3.5211805965,-1.4686512129999998,True,3.1237999999999997,2.1729,-0.9509,-0.94583715,False,False,False,NM,0.0,0.0,0.0,Monoclinic,7.45264327,6.152178917697321,8.145619222504632,74.1795580982625,90.0,90.0,Br,Ge,Rb,35,32,37,17,4,2.96,1.15,14,4,2.01,1.25,1,5,0.82,2.35,0.94,1.85,98.0,19.78,3.3635883,11.81381,,,332.0,265.8,0.12,1.25,2.11,84.0,13.63,1.232676413,7.899435,6e-06,5323.0,3093.0,1211.4,60.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{3: 0.73, 5: 0.45, 7: 0.53, -1: 1.82}","{2: 0.87, 4: 0.67}",{1: 1.66},0.8825000000000001,0.77,1.66,113.99999999999999,10.57,79.904,0.474,29.56,21.0,3.1028,121.0,36.8,72.63,0.32,328.0,40.0,5.3234,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Br-Ge-Rb,712.8200349732962,3.7069402483433054,35.641001748664806,-3.5197074740000005,-1.4671780905000005,False,1.9851,2.2559,0.2708,0.35950759,True,False,False,NM,0.0,0.0,0.0,Orthorhombic,7.62829121,8.26688561,11.30344188,90.0,90.0,90.0,Br,Ge,Rb,35,32,37,17,4,2.96,1.15,14,4,2.01,1.25,1,5,0.82,2.35,0.94,1.85,98.0,19.78,3.3635883,11.81381,,,332.0,265.8,0.12,1.25,2.11,84.0,13.63,1.232676413,7.899435,6e-06,5323.0,3093.0,1211.4,60.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{3: 0.73, 5: 0.45, 7: 0.53, -1: 1.82}","{2: 0.87, 4: 0.67}",{1: 1.66},0.8825000000000001,0.77,1.66,113.99999999999999,10.57,79.904,0.474,29.56,21.0,3.1028,121.0,36.8,72.63,0.32,328.0,40.0,5.3234,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
20,Cl-Ge-Rb,632.4557199965224,2.7774747817671956,31.622785999826117,-3.9022825034999995,-1.6724481219999998,False,2.5704000000000002,2.7825,0.2121,2.78261934,True,False,False,NM,0.0,0.0,0.0,Orthorhombic,7.29946596,7.98976514,10.8443874,90.0,90.0,90.0,Cl,Ge,Rb,17,32,37,17,3,3.16,1.0,14,4,2.01,1.25,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.25,2.11,84.0,13.63,1.232676413,7.899435,6e-06,5323.0,3093.0,1211.4,60.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{2: 0.87, 4: 0.67}",{1: 1.66},0.7799999999999999,0.77,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,121.0,36.8,72.63,0.32,328.0,40.0,5.3234,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
10,Cl-Ge-Rb,311.8706330814683,2.8162796149130855,31.187063308146833,-3.921218277,-1.6913838955,True,3.7529,3.1153,-0.6376,-0.59130203,False,False,False,NM,0.0,0.0,0.0,Monoclinic,5.834404792252248,6.98791184,7.952852244545974,90.0,105.87713937038693,90.0,Cl,Ge,Rb,17,32,37,17,3,3.16,1.0,14,4,2.01,1.25,1,5,0.82,2.35,0.79,1.75,99.0,17.39,3.61272528,12.967633,,,239.11,171.6,0.0089,1.25,2.11,84.0,13.63,1.232676413,7.899435,6e-06,5323.0,3093.0,1211.4,60.0,2.65,3.03,9.0,55.76,0.48591621,4.1771281,,1532.0,961.0,312.46,58.0,"{5: 0.26, 7: 0.41, -1: 1.67}","{2: 0.87, 4: 0.67}",{1: 1.66},0.7799999999999999,0.77,1.66,99.0,6.41,35.45,0.479,20.41,14.6,0.002898,121.0,36.8,72.63,0.32,328.0,40.0,5.3234,210.0,2.2,85.4678,0.363,75.8,319.8,1.53
